ID,file,url,path,extension,status,size,initDown,termDown,baixado
6204,29320020500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29320020500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29320020500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6205,29320021000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29320021000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29320021000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6206,29320021500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29320021500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29320021500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6207,29321010500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29321010500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29321010500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6208,29321011000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29321011000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29321011000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6209,29321011500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29321011500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29321011500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6210,29322000500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29322000500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29322000500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6211,29322001000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29322001000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29322001000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6212,29322002500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29322002500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29322002500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6213,29323090500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29323090500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29323090500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6214,29324080500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29324080500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29324080500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6215,29324081000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29324081000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29324081000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6216,29324570500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29324570500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29324570500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6217,29324571000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29324571000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29324571000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6218,29325070500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325070500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325070500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6219,29325072000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325072000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325072000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6220,29325072500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325072500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325072500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6221,29325073500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325073500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325073500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6222,29325074000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325074000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29325074000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6223,29326060500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29326060500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29326060500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6224,29327050500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29327050500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29327050500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6225,29327052500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29327052500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29327052500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6226,29328040500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29328040500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29328040500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6227,29328041000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29328041000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29328041000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6228,29329030500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329030500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329030500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6229,29329030800.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329030800.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329030800.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6230,29329031000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329031000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329031000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6231,29329031500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329031500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329031500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6232,29329032000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329032000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29329032000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6233,29330000500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29330000500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29330000500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6234,29330590500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29330590500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29330590500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6235,29331090500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29331090500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29331090500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6236,29331580500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29331580500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29331580500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6237,29331740500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29331740500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29331740500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6238,29331742500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29331742500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29331742500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6239,29332080500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332080500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332080500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6240,29332081000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332081000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332081000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6241,29332081500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332081500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332081500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6242,29332082000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332082000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332082000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6243,29332570500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332570500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29332570500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6244,29333070500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6245,29333070600.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070600.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070600.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6246,29333070700.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070700.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070700.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6247,29333070800.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070800.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070800.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6248,29333070900.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070900.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333070900.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6249,29333071000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333071000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333071000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6250,29333071500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333071500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333071500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6251,29333072000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333072000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333072000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6252,29333073000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333073000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333073000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6253,29333073300.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333073300.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333073300.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6254,29333073500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333073500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333073500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6255,29333074000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333074000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29333074000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6256,29334060500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29334060500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29334060500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6257,29334550500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29334550500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29334550500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6258,29335050500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29335050500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29335050500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6259,29336040500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29336040500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29336040500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6260,29336041000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29336041000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29336041000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6261,29336041500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29336041500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/BA/29336041500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6262,23001010500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23001010500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23001010500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6263,23001012000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23001012000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23001012000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6264,23001500500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23001500500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23001500500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6265,23002000500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23002000500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23002000500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6266,23002001000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23002001000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23002001000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6267,23002003000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23002003000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23002003000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6268,23002004000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23002004000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23002004000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6269,23003090500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003090500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003090500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6270,23003090700.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003090700.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003090700.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6271,23003091000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003091000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003091000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6272,23003091500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003091500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003091500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6273,23003092000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003092000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003092000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6274,23003092500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003092500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003092500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6275,23003093000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003093000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003093000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6276,23003093100.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003093100.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003093100.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6277,23003093300.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003093300.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003093300.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6278,23003093500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003093500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23003093500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6279,23004080500.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23004080500.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23004080500.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
6280,23004081000.zip,http://geoftp.ibge.gov.br/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23004081000.zip,/recortes_para_fins_estatisticos/malha_de_setores_censitarios/censo_2010/base_de_faces_de_logradouros/CE/23004081000.zip,.zip,TRUE,NA,1561663421.2811544,1561663423.3899798,FALSE
