"Tabela 6579 - População residente estimada"
"Variável - População residente estimada (Pessoas)"
"Nível","Cód.","Município","Ano"
"MU","4210506","Maravilha (SC)","25403"
"MU","4210555","Marema (SC)","1846"
"MU","4210605","Massaranduba (SC)","16704"
"MU","4210704","Matos Costa (SC)","2560"
"MU","4210803","Meleiro (SC)","7028"
"MU","4210852","Mirim Doce (SC)","2336"
"MU","4210902","Modelo (SC)","4200"
"MU","4211009","Mondaí (SC)","11592"
"MU","4211058","Monte Carlo (SC)","9824"
"MU","4211108","Monte Castelo (SC)","8280"
"MU","4211207","Morro da Fumaça (SC)","17642"
"MU","4211256","Morro Grande (SC)","2898"
"MU","4211306","Navegantes (SC)","79285"
"MU","4211405","Nova Erechim (SC)","4945"
"MU","4211454","Nova Itaberaba (SC)","4333"
"MU","4211504","Nova Trento (SC)","14312"
"MU","4211603","Nova Veneza (SC)","14987"
"MU","4211652","Novo Horizonte (SC)","2481"
"MU","4211702","Orleans (SC)","22785"
"MU","4211751","Otacílio Costa (SC)","18510"
"MU","4211801","Ouro (SC)","7317"
"MU","4211850","Ouro Verde (SC)","2227"
"MU","4211876","Paial (SC)","1537"
"MU","4211892","Painel (SC)","2363"
"MU","4211900","Palhoça (SC)","168259"
"MU","4212007","Palma Sola (SC)","7475"
"MU","4212056","Palmeira (SC)","2603"
"MU","4212106","Palmitos (SC)","16182"
"MU","4212205","Papanduva (SC)","19218"
"MU","4212239","Paraíso (SC)","3515"
"MU","4212254","Passo de Torres (SC)","8594"
"MU","4212270","Passos Maia (SC)","4186"
"MU","4212304","Paulo Lopes (SC)","7418"
"MU","4212403","Pedras Grandes (SC)","4000"
"MU","4212502","Penha (SC)","31764"
"MU","4212601","Peritiba (SC)","2814"
"MU","4212650","Pescaria Brava (SC)","10022"
"MU","4212700","Petrolândia (SC)","5971"
"MU","4212809","Balneário Piçarras (SC)","22511"
"MU","4212908","Pinhalzinho (SC)","19906"
"MU","4213005","Pinheiro Preto (SC)","3513"
"MU","4213104","Piratuba (SC)","3965"
"MU","4213153","Planalto Alegre (SC)","2850"
"MU","4213203","Pomerode (SC)","32874"
"MU","4213302","Ponte Alta (SC)","4714"
"MU","4213351","Ponte Alta do Norte (SC)","3408"
"MU","4213401","Ponte Serrada (SC)","11552"
"MU","4213500","Porto Belo (SC)","20834"
"MU","4213609","Porto União (SC)","35250"
"MU","4213708","Pouso Redondo (SC)","17189"
"MU","4213807","Praia Grande (SC)","7326"
"MU","4213906","Presidente Castello Branco (SC)","1590"
"MU","4214003","Presidente Getúlio (SC)","17215"
"MU","4214102","Presidente Nereu (SC)","2290"
"MU","4214151","Princesa (SC)","2911"
"MU","4214201","Quilombo (SC)","9946"
"MU","4214300","Rancho Queimado (SC)","2868"
"MU","4214409","Rio das Antas (SC)","6208"
"MU","4214508","Rio do Campo (SC)","5979"
"MU","4214607","Rio do Oeste (SC)","7456"
"MU","4214706","Rio dos Cedros (SC)","11542"
"MU","4214805","Rio do Sul (SC)","70100"
"MU","4214904","Rio Fortuna (SC)","4601"
"MU","4215000","Rio Negrinho (SC)","42106"
"MU","4215059","Rio Rufino (SC)","2482"
"MU","4215075","Riqueza (SC)","4636"
"MU","4215109","Rodeio (SC)","11502"
"MU","4215208","Romelândia (SC)","4890"
"MU","4215307","Salete (SC)","7626"
"MU","4215356","Saltinho (SC)","3808"
"MU","4215406","Salto Veloso (SC)","4680"
"MU","4215455","Sangão (SC)","12446"
"MU","4215505","Santa Cecília (SC)","16741"
"MU","4215554","Santa Helena (SC)","2247"
"MU","4215604","Santa Rosa de Lima (SC)","2137"
"MU","4215653","Santa Rosa do Sul (SC)","8338"
"MU","4215679","Santa Terezinha (SC)","8801"
"MU","4215687","Santa Terezinha do Progresso (SC)","2484"
"MU","4215695","Santiago do Sul (SC)","1286"
"MU","4215703","Santo Amaro da Imperatriz (SC)","22905"
"MU","4215752","São Bernardino (SC)","2386"
"MU","4215802","São Bento do Sul (SC)","83576"
"MU","4215901","São Bonifácio (SC)","2862"
"MU","4216008","São Carlos (SC)","11191"
"MU","4216057","São Cristóvão do Sul (SC)","5499"
"MU","4216107","São Domingos (SC)","9457"
"MU","4216206","São Francisco do Sul (SC)","51677"
"MU","4216255","São João do Oeste (SC)","6359"
"MU","4216305","São João Batista (SC)","36244"
"MU","4216354","São João do Itaperiú (SC)","3707"
"MU","4216404","São João do Sul (SC)","7280"
"MU","4216503","São Joaquim (SC)","26763"
"MU","4216602","São José (SC)","242927"
"MU","4216701","São José do Cedro (SC)","13838"
"MU","4216800","São José do Cerrito (SC)","8421"
"MU","4216909","São Lourenço do Oeste (SC)","23857"
"MU","4217006","São Ludgero (SC)","13165"
"MU","4217105","São Martinho (SC)","3189"
"MU","4217154","São Miguel da Boa Vista (SC)","1833"
"MU","4217204","São Miguel do Oeste (SC)","40090"
"MU","4217253","São Pedro de Alcântara (SC)","5709"
"MU","4217303","Saudades (SC)","9679"
"MU","4217402","Schroeder (SC)","20728"
"MU","4217501","Seara (SC)","17506"
"MU","4217550","Serra Alta (SC)","3270"
"MU","4217600","Siderópolis (SC)","13920"
"MU","4217709","Sombrio (SC)","30010"
"MU","4217758","Sul Brasil (SC)","2500"
"MU","4217808","Taió (SC)","18302"
"MU","4217907","Tangará (SC)","8691"
"MU","4217956","Tigrinhos (SC)","1646"
"MU","4218004","Tijucas (SC)","37645"
"MU","4218103","Timbé do Sul (SC)","5354"
"MU","4218202","Timbó (SC)","43484"
"MU","4218251","Timbó Grande (SC)","7812"
"MU","4218301","Três Barras (SC)","19183"
"MU","4218350","Treviso (SC)","3891"
"MU","4218400","Treze de Maio (SC)","7070"
"MU","4218509","Treze Tílias (SC)","7687"
"MU","4218608","Trombudo Central (SC)","7284"
"MU","4218707","Tubarão (SC)","104937"
"MU","4218756","Tunápolis (SC)","4561"
"MU","4218806","Turvo (SC)","12806"
"MU","4218855","União do Oeste (SC)","2517"
"MU","4218905","Urubici (SC)","11195"
"MU","4218954","Urupema (SC)","2472"
"MU","4219002","Urussanga (SC)","21190"
"MU","4219101","Vargeão (SC)","3575"
"MU","4219150","Vargem (SC)","2522"
"MU","4219176","Vargem Bonita (SC)","4534"
"MU","4219200","Vidal Ramos (SC)","6347"
"MU","4219309","Videira (SC)","52510"
"MU","4219358","Vitor Meireles (SC)","5014"
"MU","4219408","Witmarsum (SC)","3932"
"MU","4219507","Xanxerê (SC)","50309"
"MU","4219606","Xavantina (SC)","3963"
"MU","4219705","Xaxim (SC)","28424"
"MU","4219853","Zortéa (SC)","3328"
"MU","4220000","Balneário Rincão (SC)","12570"
"MU","4300034","Aceguá (RS)","4858"
"MU","4300059","Água Santa (RS)","3753"
"MU","4300109","Agudo (RS)","16524"
"MU","4300208","Ajuricaba (RS)","7063"
"MU","4300307","Alecrim (RS)","6077"
"MU","4300406","Alegrete (RS)","74173"
"MU","4300455","Alegria (RS)","3559"
"MU","4300471","Almirante Tamandaré do Sul (RS)","1979"
"MU","4300505","Alpestre (RS)","6458"
"MU","4300554","Alto Alegre (RS)","1663"
"MU","4300570","Alto Feliz (RS)","3020"
"MU","4300604","Alvorada (RS)","209213"
"MU","4300638","Amaral Ferrador (RS)","6974"
"MU","4300646","Ametista do Sul (RS)","7416"
"MU","4300661","André da Rocha (RS)","1324"
"MU","4300703","Anta Gorda (RS)","6003"
"MU","4300802","Antônio Prado (RS)","13055"
"MU","4300851","Arambaré (RS)","3600"
"MU","4300877","Araricá (RS)","5622"
"MU","4300901","Aratiba (RS)","6283"
"MU","4301008","Arroio do Meio (RS)","20637"
"MU","4301057","Arroio do Sal (RS)","9842"
"MU","4301073","Arroio do Padre (RS)","2921"
"MU","4301107","Arroio dos Ratos (RS)","14123"
"MU","4301206","Arroio do Tigre (RS)","13332"
"MU","4301305","Arroio Grande (RS)","18351"
"MU","4301404","Arvorezinha (RS)","10425"
"MU","4301503","Augusto Pestana (RS)","6706"
"MU","4301552","Áurea (RS)","3573"
"MU","4301602","Bagé (RS)","120943"
"MU","4301636","Balneário Pinhal (RS)","13760"
"MU","4301651","Barão (RS)","6139"
"MU","4301701","Barão de Cotegipe (RS)","6627"
"MU","4301750","Barão do Triunfo (RS)","7454"
"MU","4301800","Barracão (RS)","5295"
"MU","4301859","Barra do Guarita (RS)","3238"
"MU","4301875","Barra do Quaraí (RS)","4202"
"MU","4301909","Barra do Ribeiro (RS)","13423"
"MU","4301925","Barra do Rio Azul (RS)","1726"
"MU","4301958","Barra Funda (RS)","2527"
"MU","4302006","Barros Cassal (RS)","11216"
"MU","4302055","Benjamin Constant do Sul (RS)","2031"
"MU","4302105","Bento Gonçalves (RS)","119049"
"MU","4302154","Boa Vista das Missões (RS)","2104"
"MU","4302204","Boa Vista do Buricá (RS)","6712"
"MU","4302220","Boa Vista do Cadeado (RS)","2473"
"MU","4302238","Boa Vista do Incra (RS)","2590"
"MU","4302253","Boa Vista do Sul (RS)","2788"
"MU","4302303","Bom Jesus (RS)","11391"
"MU","4302352","Bom Princípio (RS)","13846"
"MU","4302378","Bom Progresso (RS)","1987"
"MU","4302402","Bom Retiro do Sul (RS)","12265"
"MU","4302451","Boqueirão do Leão (RS)","7726"
"MU","4302501","Bossoroca (RS)","6356"
"MU","4302584","Bozano (RS)","2135"
"MU","4302600","Braga (RS)","3397"
"MU","4302659","Brochier (RS)","5043"
"MU","4302709","Butiá (RS)","20929"
"MU","4302808","Caçapava do Sul (RS)","33702"
"MU","4302907","Cacequi (RS)","12705"
"MU","4303004","Cachoeira do Sul (RS)","82547"
"MU","4303103","Cachoeirinha (RS)","129307"
"MU","4303202","Cacique Doble (RS)","5055"
"MU","4303301","Caibaté (RS)","4856"
"MU","4303400","Caiçara (RS)","4788"
"MU","4303509","Camaquã (RS)","66034"
"MU","4303558","Camargo (RS)","2724"
"MU","4303608","Cambará do Sul (RS)","6456"
"MU","4303673","Campestre da Serra (RS)","3380"
"MU","4303707","Campina das Missões (RS)","5553"
"MU","4303806","Campinas do Sul (RS)","5471"
"MU","4303905","Campo Bom (RS)","66156"
"MU","4304002","Campo Novo (RS)","4596"
"MU","4304101","Campos Borges (RS)","3345"
"MU","4304200","Candelária (RS)","31306"
"MU","4304309","Cândido Godói (RS)","6246"
"MU","4304358","Candiota (RS)","9519"
"MU","4304408","Canela (RS)","44489"
"MU","4304507","Canguçu (RS)","55871"
"MU","4304606","Canoas (RS)","344957"
"MU","4304614","Canudos do Vale (RS)","1729"
"MU","4304622","Capão Bonito do Sul (RS)","1668"
"MU","4304630","Capão da Canoa (RS)","52004"
"MU","4304655","Capão do Cipó (RS)","3602"
"MU","4304663","Capão do Leão (RS)","25297"
"MU","4304671","Capivari do Sul (RS)","4589"
"MU","4304689","Capela de Santana (RS)","11810"
"MU","4304697","Capitão (RS)","2750"
"MU","4304705","Carazinho (RS)","61949"
"MU","4304713","Caraá (RS)","8187"
"MU","4304804","Carlos Barbosa (RS)","29409"
"MU","4304853","Carlos Gomes (RS)","1404"
"MU","4304903","Casca (RS)","9010"
"MU","4304952","Caseiros (RS)","3189"
"MU","4305009","Catuípe (RS)","8851"
"MU","4305108","Caxias do Sul (RS)","504069"
"MU","4305116","Centenário (RS)","2905"
"MU","4305124","Cerrito (RS)","6136"
"MU","4305132","Cerro Branco (RS)","4676"
"MU","4305157","Cerro Grande (RS)","2327"
"MU","4305173","Cerro Grande do Sul (RS)","12058"
"MU","4305207","Cerro Largo (RS)","14074"
"MU","4305306","Chapada (RS)","9300"
"MU","4305355","Charqueadas (RS)","40301"
"MU","4305371","Charrua (RS)","3306"
"MU","4305405","Chiapetta (RS)","3794"
"MU","4305439","Chuí (RS)","6635"
"MU","4305447","Chuvisca (RS)","5401"
"MU","4305454","Cidreira (RS)","15912"
"MU","4305504","Ciríaco (RS)","4775"
"MU","4305587","Colinas (RS)","2442"
"MU","4305603","Colorado (RS)","3221"
"MU","4305702","Condor (RS)","6746"
"MU","4305801","Constantina (RS)","9915"
"MU","4305835","Coqueiro Baixo (RS)","1507"
"MU","4305850","Coqueiros do Sul (RS)","2327"
"MU","4305871","Coronel Barros (RS)","2518"
"MU","4305900","Coronel Bicaco (RS)","7385"
"MU","4305934","Coronel Pilar (RS)","1641"
"MU","4305959","Cotiporã (RS)","3868"
"MU","4305975","Coxilha (RS)","2769"
"MU","4306007","Crissiumal (RS)","13544"
"MU","4306056","Cristal (RS)","7950"
"MU","4306072","Cristal do Sul (RS)","2851"
"MU","4306106","Cruz Alta (RS)","60693"
"MU","4306130","Cruzaltense (RS)","1870"
"MU","4306205","Cruzeiro do Sul (RS)","12290"
"MU","4306304","David Canabarro (RS)","4744"
"MU","4306320","Derrubadas (RS)","2852"
"MU","4306353","Dezesseis de Novembro (RS)","2478"
"MU","4306379","Dilermando de Aguiar (RS)","3026"
"MU","4306403","Dois Irmãos (RS)","32205"
"MU","4306429","Dois Irmãos das Missões (RS)","2044"
"MU","4306452","Dois Lajeados (RS)","3394"
"MU","4306502","Dom Feliciano (RS)","15338"
"MU","4306551","Dom Pedro de Alcântara (RS)","2541"
"MU","4306601","Dom Pedrito (RS)","38589"
"MU","4306700","Dona Francisca (RS)","3086"
"MU","4306734","Doutor Maurício Cardoso (RS)","4639"
"MU","4306759","Doutor Ricardo (RS)","1994"
"MU","4306767","Eldorado do Sul (RS)","40643"
"MU","4306809","Encantado (RS)","22520"
"MU","4306908","Encruzilhada do Sul (RS)","25791"
"MU","4306924","Engenho Velho (RS)","1088"
"MU","4306932","Entre-Ijuís (RS)","8542"
"MU","4306957","Entre Rios do Sul (RS)","2829"
"MU","4306973","Erebango (RS)","2995"
"MU","4307005","Erechim (RS)","105059"
"MU","4307054","Ernestina (RS)","3167"
"MU","4307104","Herval (RS)","6828"
"MU","4307203","Erval Grande (RS)","4902"
"MU","4307302","Erval Seco (RS)","7040"
"MU","4307401","Esmeralda (RS)","3277"
"MU","4307450","Esperança do Sul (RS)","2969"
"MU","4307500","Espumoso (RS)","15584"
"MU","4307559","Estação (RS)","5976"
"MU","4307609","Estância Velha (RS)","49345"
"MU","4307708","Esteio (RS)","83121"
"MU","4307807","Estrela (RS)","33820"
"MU","4307815","Estrela Velha (RS)","3660"
"MU","4307831","Eugênio de Castro (RS)","2458"
"MU","4307864","Fagundes Varela (RS)","2721"
"MU","4307906","Farroupilha (RS)","71570"
"MU","4308003","Faxinal do Soturno (RS)","6690"
"MU","4308052","Faxinalzinho (RS)","2346"
"MU","4308078","Fazenda Vilanova (RS)","4455"
"MU","4308102","Feliz (RS)","13451"
"MU","4308201","Flores da Cunha (RS)","30430"
"MU","4308250","Floriano Peixoto (RS)","1796"
"MU","4308300","Fontoura Xavier (RS)","10370"
"MU","4308409","Formigueiro (RS)","6715"
"MU","4308433","Forquetinha (RS)","2424"
"MU","4308458","Fortaleza dos Valos (RS)","4356"
"MU","4308508","Frederico Westphalen (RS)","31120"
"MU","4308607","Garibaldi (RS)","34684"
"MU","4308656","Garruchos (RS)","2963"
"MU","4308706","Gaurama (RS)","5580"
"MU","4308805","General Câmara (RS)","8409"
"MU","4308854","Gentil (RS)","1642"
"MU","4308904","Getúlio Vargas (RS)","16240"
"MU","4309001","Giruá (RS)","16151"
"MU","4309050","Glorinha (RS)","7988"
"MU","4309100","Gramado (RS)","35875"
"MU","4309126","Gramado dos Loureiros (RS)","2106"
"MU","4309159","Gramado Xavier (RS)","4297"
"MU","4309209","Gravataí (RS)","279398"
"MU","4309258","Guabiju (RS)","1516"
"MU","4309308","Guaíba (RS)","98043"
"MU","4309407","Guaporé (RS)","25475"
"MU","4309506","Guarani das Missões (RS)","7614"
"MU","4309555","Harmonia (RS)","4812"
"MU","4309571","Herveiras (RS)","3018"
"MU","4309605","Horizontina (RS)","19267"
"MU","4309654","Hulha Negra (RS)","6714"
"MU","4309704","Humaitá (RS)","4788"
"MU","4309753","Ibarama (RS)","4412"
"MU","4309803","Ibiaçá (RS)","4719"
"MU","4309902","Ibiraiaras (RS)","7338"
"MU","4309951","Ibirapuitã (RS)","4027"
"MU","4310009","Ibirubá (RS)","20284"
"MU","4310108","Igrejinha (RS)","36450"
"MU","4310207","Ijuí (RS)","83173"
"MU","4310306","Ilópolis (RS)","4091"
"MU","4310330","Imbé (RS)","22309"
"MU","4310363","Imigrante (RS)","3116"
"MU","4310405","Independência (RS)","6228"
"MU","4310413","Inhacorá (RS)","2235"
"MU","4310439","Ipê (RS)","6588"
"MU","4310462","Ipiranga do Sul (RS)","1899"
"MU","4310504","Iraí (RS)","7344"
"MU","4310538","Itaara (RS)","5459"
"MU","4310553","Itacurubi (RS)","3470"
"MU","4310579","Itapuca (RS)","2125"
"MU","4310603","Itaqui (RS)","37757"
"MU","4310652","Itati (RS)","2441"
"MU","4310702","Itatiba do Sul (RS)","3420"
"MU","4310751","Ivorá (RS)","1940"
"MU","4310801","Ivoti (RS)","23880"
"MU","4310850","Jaboticaba (RS)","3848"
"MU","4310876","Jacuizinho (RS)","2679"
"MU","4310900","Jacutinga (RS)","3576"
"MU","4311007","Jaguarão (RS)","26869"
"MU","4311106","Jaguari (RS)","10937"
"MU","4311122","Jaquirana (RS)","3773"
"MU","4311130","Jari (RS)","3518"
"MU","4311155","Jóia (RS)","8554"
"MU","4311205","Júlio de Castilhos (RS)","19364"
"MU","4311239","Lagoa Bonita do Sul (RS)","2884"
"MU","4311254","Lagoão (RS)","6442"
"MU","4311270","Lagoa dos Três Cantos (RS)","1611"
"MU","4311304","Lagoa Vermelha (RS)","27834"
"MU","4311403","Lajeado (RS)","82951"
"MU","4311429","Lajeado do Bugre (RS)","2561"
"MU","4311502","Lavras do Sul (RS)","7516"
"MU","4311601","Liberato Salzano (RS)","5289"
"MU","4311627","Lindolfo Collor (RS)","5980"
"MU","4311643","Linha Nova (RS)","1708"
"MU","4311700","Machadinho (RS)","5464"
"MU","4311718","Maçambará (RS)","4613"
"MU","4311734","Mampituba (RS)","2990"
"MU","4311759","Manoel Viana (RS)","7291"
"MU","4311775","Maquiné (RS)","6749"
"MU","4311791","Maratá (RS)","2680"
"MU","4311809","Marau (RS)","43435"
"MU","4311908","Marcelino Ramos (RS)","4488"
"MU","4311981","Mariana Pimentel (RS)","3881"
"MU","4312005","Mariano Moro (RS)","2054"
"MU","4312054","Marques de Souza (RS)","4024"
"MU","4312104","Mata (RS)","4864"
"MU","4312138","Mato Castelhano (RS)","2538"
"MU","4312153","Mato Leitão (RS)","4456"
"MU","4312179","Mato Queimado (RS)","1665"
"MU","4312203","Maximiliano de Almeida (RS)","4443"
"MU","4312252","Minas do Leão (RS)","8045"
"MU","4312302","Miraguaí (RS)","4824"
"MU","4312351","Montauri (RS)","1466"
"MU","4312377","Monte Alegre dos Campos (RS)","3220"
"MU","4312385","Monte Belo do Sul (RS)","2564"
"MU","4312401","Montenegro (RS)","64788"
"MU","4312427","Mormaço (RS)","3056"
"MU","4312443","Morrinhos do Sul (RS)","2979"
"MU","4312450","Morro Redondo (RS)","6546"
"MU","4312476","Morro Reuter (RS)","6344"
"MU","4312500","Mostardas (RS)","12760"
"MU","4312609","Muçum (RS)","4948"
"MU","4312617","Muitos Capões (RS)","3151"
"MU","4312625","Muliterno (RS)","1888"
"MU","4312658","Não-Me-Toque (RS)","17484"
"MU","4312674","Nicolau Vergueiro (RS)","1689"
"MU","4312708","Nonoai (RS)","11760"
"MU","4312757","Nova Alvorada (RS)","3586"
"MU","4312807","Nova Araçá (RS)","4690"
"MU","4312906","Nova Bassano (RS)","9824"
"MU","4312955","Nova Boa Vista (RS)","1798"
"MU","4313003","Nova Bréscia (RS)","3321"
"MU","4313011","Nova Candelária (RS)","2710"
"MU","4313037","Nova Esperança do Sul (RS)","5292"
"MU","4313060","Nova Hartz (RS)","21317"
"MU","4313086","Nova Pádua (RS)","2548"
"MU","4313102","Nova Palma (RS)","6508"
"MU","4313201","Nova Petrópolis (RS)","21156"
"MU","4313300","Nova Prata (RS)","26849"
"MU","4313334","Nova Ramada (RS)","2268"
"MU","4313359","Nova Roma do Sul (RS)","3661"
"MU","4313375","Nova Santa Rita (RS)","28670"
"MU","4313391","Novo Cabrais (RS)","4169"
"MU","4313409","Novo Hamburgo (RS)","246452"
"MU","4313425","Novo Machado (RS)","3394"
"MU","4313441","Novo Tiradentes (RS)","2223"
"MU","4313466","Novo Xingu (RS)","1727"
"MU","4313490","Novo Barreiro (RS)","4154"
"MU","4313508","Osório (RS)","45557"
"MU","4313607","Paim Filho (RS)","3880"
"MU","4313656","Palmares do Sul (RS)","11306"
"MU","4313706","Palmeira das Missões (RS)","33481"
"MU","4313805","Palmitinho (RS)","7058"
"MU","4313904","Panambi (RS)","43170"
"MU","4313953","Pantano Grande (RS)","9269"
"MU","4314001","Paraí (RS)","7585"
"MU","4314027","Paraíso do Sul (RS)","7599"
"MU","4314035","Pareci Novo (RS)","3812"
"MU","4314050","Parobé (RS)","57660"
"MU","4314068","Passa Sete (RS)","5656"
"MU","4314076","Passo do Sobrado (RS)","6493"
"MU","4314100","Passo Fundo (RS)","201767"
"MU","4314134","Paulo Bento (RS)","2287"
"MU","4314159","Paverama (RS)","8459"
"MU","4314175","Pedras Altas (RS)","2010"
"MU","4314209","Pedro Osório (RS)","7755"
"MU","4314308","Pejuçara (RS)","3893"
"MU","4314407","Pelotas (RS)","341648"
"MU","4314423","Picada Café (RS)","5696"
"MU","4314456","Pinhal (RS)","2577"
"MU","4314464","Pinhal da Serra (RS)","1965"
"MU","4314472","Pinhal Grande (RS)","4372"
"MU","4314498","Pinheirinho do Vale (RS)","4842"
"MU","4314506","Pinheiro Machado (RS)","12351"
"MU","4314548","Pinto Bandeira (RS)","2968"
"MU","4314555","Pirapó (RS)","2357"
"MU","4314605","Piratini (RS)","20621"
"MU","4314704","Planalto (RS)","10152"
"MU","4314753","Poço das Antas (RS)","2094"
"MU","4314779","Pontão (RS)","3908"
"MU","4314787","Ponte Preta (RS)","1572"
"MU","4314803","Portão (RS)","36510"
"MU","4314902","Porto Alegre (RS)","1479101"
"MU","4315008","Porto Lucena (RS)","4765"
"MU","4315057","Porto Mauá (RS)","2397"
"MU","4315073","Porto Vera Cruz (RS)","1415"
"MU","4315107","Porto Xavier (RS)","10301"
"MU","4315131","Pouso Novo (RS)","1668"
"MU","4315149","Presidente Lucena (RS)","2863"
"MU","4315156","Progresso (RS)","6249"
"MU","4315172","Protásio Alves (RS)","1957"
"MU","4315206","Putinga (RS)","3951"
"MU","4315305","Quaraí (RS)","22771"
"MU","4315313","Quatro Irmãos (RS)","1846"
"MU","4315321","Quevedos (RS)","2786"
"MU","4315354","Quinze de Novembro (RS)","3789"
"MU","4315404","Redentora (RS)","11527"
"MU","4315453","Relvado (RS)","2101"
"MU","4315503","Restinga Sêca (RS)","15836"
"MU","4315552","Rio dos Índios (RS)","2849"
"MU","4315602","Rio Grande (RS)","210005"
"MU","4315701","Rio Pardo (RS)","38284"
"MU","4315750","Riozinho (RS)","4629"
"MU","4315800","Roca Sales (RS)","11300"
"MU","4315909","Rodeio Bonito (RS)","5867"
"MU","4315958","Rolador (RS)","2352"
"MU","4316006","Rolante (RS)","21199"
"MU","4316105","Ronda Alta (RS)","10583"
"MU","4316204","Rondinha (RS)","5182"
"MU","4316303","Roque Gonzales (RS)","6899"
"MU","4316402","Rosário do Sul (RS)","39535"
"MU","4316428","Sagrada Família (RS)","2613"
"MU","4316436","Saldanha Marinho (RS)","2679"
"MU","4316451","Salto do Jacuí (RS)","12416"
"MU","4316477","Salvador das Missões (RS)","2732"
"MU","4316501","Salvador do Sul (RS)","7705"
"MU","4316600","Sananduva (RS)","16211"
"MU","4316709","Santa Bárbara do Sul (RS)","8099"
"MU","4316733","Santa Cecília do Sul (RS)","1644"
"MU","4316758","Santa Clara do Sul (RS)","6522"
"MU","4316808","Santa Cruz do Sul (RS)","129427"
"MU","4316907","Santa Maria (RS)","280505"
"MU","4316956","Santa Maria do Herval (RS)","6315"
"MU","4316972","Santa Margarida do Sul (RS)","2545"
"MU","4317004","Santana da Boa Vista (RS)","8130"
"MU","4317103","Sant'Ana do Livramento (RS)","77763"
"MU","4317202","Santa Rosa (RS)","72919"
"MU","4317251","Santa Tereza (RS)","1734"
"MU","4317301","Santa Vitória do Palmar (RS)","29877"
"MU","4317400","Santiago (RS)","49493"
"MU","4317509","Santo Ângelo (RS)","77620"
"MU","4317558","Santo Antônio do Palma (RS)","2134"
"MU","4317608","Santo Antônio da Patrulha (RS)","42648"
"MU","4317707","Santo Antônio das Missões (RS)","10305"
"MU","4317756","Santo Antônio do Planalto (RS)","2020"
"MU","4317806","Santo Augusto (RS)","13923"
"MU","4317905","Santo Cristo (RS)","14300"
"MU","4317954","Santo Expedito do Sul (RS)","2343"
"MU","4318002","São Borja (RS)","60557"
"MU","4318051","São Domingos do Sul (RS)","3065"
"MU","4318101","São Francisco de Assis (RS)","18471"
"MU","4318200","São Francisco de Paula (RS)","21633"
"MU","4318309","São Gabriel (RS)","62061"
"MU","4318408","São Jerônimo (RS)","24078"
"MU","4318424","São João da Urtiga (RS)","4674"
"MU","4318432","São João do Polêsine (RS)","2561"
"MU","4318440","São Jorge (RS)","2757"
"MU","4318457","São José das Missões (RS)","2562"
"MU","4318465","São José do Herval (RS)","2000"
"MU","4318481","São José do Hortêncio (RS)","4739"
"MU","4318499","São José do Inhacorá (RS)","2091"
"MU","4318507","São José do Norte (RS)","27410"
"MU","4318606","São José do Ouro (RS)","6945"
"MU","4318614","São José do Sul (RS)","2378"
"MU","4318622","São José dos Ausentes (RS)","3509"
"MU","4318705","São Leopoldo (RS)","234947"
"MU","4318804","São Lourenço do Sul (RS)","43625"
"MU","4318903","São Luiz Gonzaga (RS)","33668"
"MU","4319000","São Marcos (RS)","21449"
"MU","4319109","São Martinho (RS)","5474"
"MU","4319125","São Martinho da Serra (RS)","3238"
"MU","4319158","São Miguel das Missões (RS)","7663"
"MU","4319208","São Nicolau (RS)","5325"
"MU","4319307","São Paulo das Missões (RS)","5863"
"MU","4319356","São Pedro da Serra (RS)","3758"
"MU","4319364","São Pedro das Missões (RS)","2000"
"MU","4319372","São Pedro do Butiá (RS)","2946"
"MU","4319406","São Pedro do Sul (RS)","16250"
"MU","4319505","São Sebastião do Caí (RS)","25467"
"MU","4319604","São Sepé (RS)","23690"
"MU","4319703","São Valentim (RS)","3341"
"MU","4319711","São Valentim do Sul (RS)","2239"
"MU","4319737","São Valério do Sul (RS)","2724"
"MU","4319752","São Vendelino (RS)","2219"
"MU","4319802","São Vicente do Sul (RS)","8710"
"MU","4319901","Sapiranga (RS)","81198"
"MU","4320008","Sapucaia do Sul (RS)","140311"
"MU","4320107","Sarandi (RS)","24205"
"MU","4320206","Seberi (RS)","10788"
"MU","4320230","Sede Nova (RS)","2924"
"MU","4320263","Segredo (RS)","7399"
"MU","4320305","Selbach (RS)","5093"
"MU","4320321","Senador Salgado Filho (RS)","2788"
"MU","4320354","Sentinela do Sul (RS)","5553"
"MU","4320404","Serafina Corrêa (RS)","17198"
"MU","4320453","Sério (RS)","2000"
"MU","4320503","Sertão (RS)","5519"
"MU","4320552","Sertão Santana (RS)","6433"
"MU","4320578","Sete de Setembro (RS)","1990"
"MU","4320602","Severiano de Almeida (RS)","3685"
"MU","4320651","Silveira Martins (RS)","2394"
"MU","4320677","Sinimbu (RS)","10183"
"MU","4320701","Sobradinho (RS)","14927"
"MU","4320800","Soledade (RS)","30967"
"MU","4320859","Tabaí (RS)","4667"
"MU","4320909","Tapejara (RS)","23651"
"MU","4321006","Tapera (RS)","10593"
"MU","4321105","Tapes (RS)","17266"
"MU","4321204","Taquara (RS)","57292"
"MU","4321303","Taquari (RS)","26838"
"MU","4321329","Taquaruçu do Sul (RS)","3068"
"MU","4321352","Tavares (RS)","5479"
"MU","4321402","Tenente Portela (RS)","13538"
